source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ENSG00000118620	ENSG00000175895	ZNF430	PLEKHF2	0.3563	0.3079	0.3500	0.3473	0.0064
ENSG00000118620	ENSG00000177410	ZNF430	ZFAS1	0.3536	0.2264	0.1935	0.1673	0.0477
ENSG00000118620	ENSG00000183087	ZNF430	GAS6	0.3598	-0.0542	-0.0615	-0.0297	0.6396
ENSG00000118620	ENSG00000184009	ZNF430	ACTG1	0.2985	-0.3006	-0.2648	-0.1442	0.0079
ENSG00000118620	ENSG00000185787	ZNF430	MORF4L1	0.3885	0.1771	0.0882	0.1898	0.1233
ENSG00000118620	ENSG00000196684	ZNF430	HSH2D	0.3345	-0.2108	-0.2328	-0.2054	0.0657
ENSG00000118620	ENSG00000198586	ZNF430	TLK1	0.3482	0.0695	0.0464	0.0745	0.5483
ENSG00000118620	ENSG00000204592	ZNF430	HLA-E	0.3163	0.0536	0.0490	0.0126	0.6434
ENSG00000118620	ENSG00000205531	ZNF430	NAP1L4	0.3397	-0.2993	-0.3090	-0.2761	0.0082
ENSG00000118620	ENSG00000231925	ZNF430	TAPBP	0.3362	0.1651	0.0681	0.1839	0.1514
ENSG00000118620	ENSG00000242372	ZNF430	EIF6	0.3403	-0.2592	-0.2740	-0.2446	0.0228
ENSG00000118620	ENSG00000259940	ZNF430	AC109449.1	0.3111	-0.0766	-0.0754	-0.0198	0.5081
ENSG00000118620	ENSG00000264364	ZNF430	DYNLL2	0.3191	0.0400	-0.0133	0.0347	0.7298
ENSG00000118689	ENSG00000095585	FOXO3	BLNK	0.3532	0.2193	0.1413	0.5298	0.0553
ENSG00000118689	ENSG00000109083	FOXO3	IFT20	0.3010	0.1304	0.1202	0.2553	0.2582
ENSG00000118689	ENSG00000147180	FOXO3	ZNF711	0.2924	0.3366	0.3200	0.2496	0.0028
ENSG00000118689	ENSG00000262202	FOXO3	AC007952.4	0.2925	0.0001	-0.0262	0.0002	0.9993
ENSG00000118707	ENSG00000002586	TGIF2	CD99	0.3401	0.3628	0.3906	0.5917	0.0012
ENSG00000118707	ENSG00000023892	TGIF2	DEF6	0.3583	0.4536	0.4546	0.5630	0.0000
ENSG00000118707	ENSG00000060558	TGIF2	GNA15	0.2788	0.3901	0.3941	0.3145	0.0005
ENSG00000118707	ENSG00000082212	TGIF2	ME2	0.4233	0.3490	0.3403	0.3937	0.0019
ENSG00000118707	ENSG00000089006	TGIF2	SNX5	0.3815	-0.0908	-0.1387	-0.1354	0.4324
ENSG00000118707	ENSG00000105329	TGIF2	TGFB1	0.3744	0.4126	0.4541	0.6664	0.0002
ENSG00000118707	ENSG00000118705	TGIF2	RPN2	0.3508	0.4917	0.5188	0.7436	0.0000
ENSG00000118707	ENSG00000133318	TGIF2	RTN3	0.3268	0.4822	0.4805	0.4811	0.0000
ENSG00000118707	ENSG00000135387	TGIF2	CAPRIN1	0.3115	0.2653	0.2567	0.3049	0.0197
ENSG00000118707	ENSG00000149418	TGIF2	ST14	0.3821	0.5187	0.5131	0.5611	0.0000
ENSG00000118707	ENSG00000160326	TGIF2	SLC2A6	0.3414	0.3997	0.3962	0.5102	0.0003
ENSG00000118707	ENSG00000163159	TGIF2	VPS72	0.3339	0.5932	0.5863	0.5368	0.0000
ENSG00000118707	ENSG00000163687	TGIF2	DNASE1L3	0.3560	0.4295	0.4107	0.4389	0.0001
ENSG00000118707	ENSG00000165209	TGIF2	STRBP	0.3530	0.0684	-0.0581	0.1102	0.5543
ENSG00000118707	ENSG00000169379	TGIF2	ARL13B	0.3206	-0.0199	-0.0162	-0.0170	0.8634
ENSG00000118707	ENSG00000171700	TGIF2	RGS19	0.3572	0.0926	-0.0055	0.1427	0.4233
ENSG00000118707	ENSG00000173486	TGIF2	FKBP2	0.3465	0.3368	0.3509	0.4939	0.0027
ENSG00000118707	ENSG00000196449	TGIF2	YRDC	0.3564	0.8404	0.8464	0.7375	0.0000
ENSG00000118707	ENSG00000198856	TGIF2	OSTC	0.3254	0.4521	0.4415	0.6564	0.0000
ENSG00000118707	ENSG00000242372	TGIF2	EIF6	0.3473	0.5005	0.4981	0.6747	0.0000
ENSG00000118707	ENSG00000257923	TGIF2	CUX1	0.3425	0.3869	0.3989	0.4436	0.0005
ENSG00000118707	ENSG00000270672	TGIF2	MTRNR2L6	0.3020	-0.0467	-0.0466	-0.0171	0.6866
ENSG00000118707	ENSG00000272368	TGIF2	AC074032.1	0.3359	-0.1069	-0.1071	-0.0765	0.3550
ENSG00000118707	ENSG00000284753	TGIF2	EEF1AKMT4	0.3453	0.2596	0.2629	0.0785	0.0226
ENSG00000118900	ENSG00000009780	UBN1	FAM76A	0.3569	0.3117	0.2886	0.2227	0.0058
ENSG00000118900	ENSG00000013441	UBN1	CLK1	0.3858	0.0323	-0.0657	0.0413	0.7802
ENSG00000118900	ENSG00000055044	UBN1	NOP58	0.3508	-0.1405	-0.1329	-0.1653	0.2230
ENSG00000118900	ENSG00000072518	UBN1	MARK2	0.3411	0.3072	0.3011	0.2809	0.0066
ENSG00000118900	ENSG00000108055	UBN1	SMC3	0.3002	0.3774	0.3618	0.3610	0.0007
ENSG00000118900	ENSG00000119866	UBN1	BCL11A	0.3293	-0.1974	-0.3218	-0.2319	0.0853
ENSG00000118900	ENSG00000120699	UBN1	EXOSC8	0.3741	-0.1803	-0.2238	-0.1964	0.1165
ENSG00000118900	ENSG00000131013	UBN1	PPIL4	0.3173	0.1177	0.1138	0.0783	0.3081
ENSG00000118900	ENSG00000132510	UBN1	KDM6B	0.3320	-0.2688	-0.3096	-0.3508	0.0181
ENSG00000118900	ENSG00000142327	UBN1	RNPEPL1	0.3464	0.2890	0.2674	0.3145	0.0108
ENSG00000118900	ENSG00000144848	UBN1	ATG3	0.3302	-0.2079	-0.2277	-0.2110	0.0697
ENSG00000118900	ENSG00000149182	UBN1	ARFGAP2	0.3378	0.2742	0.2695	0.2948	0.0158
ENSG00000118900	ENSG00000166794	UBN1	PPIB	0.3138	0.3981	0.3695	0.5376	0.0003
ENSG00000118900	ENSG00000170035	UBN1	UBE2E3	0.3642	0.4107	0.4051	0.3922	0.0002
ENSG00000118900	ENSG00000196628	UBN1	TCF4	0.3563	0.2077	0.1024	0.2675	0.0699
ENSG00000118900	ENSG00000196924	UBN1	FLNA	0.2919	0.3765	0.3715	0.4188	0.0007
ENSG00000118900	IgG1	UBN1	IgG1_control_TotalSeqB	0.2986	0.2350	0.2863	0.0578	0.0397
ENSG00000118922	ENSG00000070367	KLF12	EXOC5	0.2851	-0.1439	-0.1497	-0.1230	0.2117
ENSG00000118922	ENSG00000087074	KLF12	PPP1R15A	0.3284	-0.0666	-0.0557	-0.0820	0.5651
ENSG00000118922	ENSG00000100353	KLF12	EIF3D	0.4089	0.1467	0.0758	0.1901	0.2029
ENSG00000118922	ENSG00000137955	KLF12	RABGGTB	0.3453	-0.0428	-0.0517	-0.0449	0.7118
ENSG00000118922	ENSG00000145901	KLF12	TNIP1	0.3103	-0.3503	-0.3463	-0.4007	0.0018
ENSG00000118922	ENSG00000180376	KLF12	CCDC66	0.3200	0.3278	0.3080	0.3163	0.0036
ENSG00000119138	ENSG00000106799	KLF9	TGFBR1	0.3289	-0.1068	-0.1073	-0.0988	0.3553
ENSG00000119138	ENSG00000117143	KLF9	UAP1	0.3323	-0.0894	-0.0895	-0.0760	0.4395
ENSG00000119138	ENSG00000257727	KLF9	CNPY2	0.3753	-0.0383	-0.1007	-0.0638	0.7408
ENSG00000119508	ENSG00000075303	NR4A3	SLC25A40	0.3200	-0.0327	-0.0329	-0.0285	0.7776
ENSG00000119508	ENSG00000102316	NR4A3	MAGED2	0.3165	-0.0860	-0.0861	-0.1719	0.4573
ENSG00000119508	ENSG00000125249	NR4A3	RAP2A	0.3753	0.3212	0.3206	0.5420	0.0044
ENSG00000119508	ENSG00000130347	NR4A3	RTN4IP1	0.3973	-0.0632	-0.0636	-0.0959	0.5848
ENSG00000119508	ENSG00000174004	NR4A3	NRROS	0.3067	0.0936	0.1037	0.1679	0.4180
ENSG00000119508	ENSG00000185432	NR4A3	METTL7A	0.3296	0.2844	0.2870	0.6026	0.0122
ENSG00000119574	ENSG00000104299	ZBTB45	INTS9	0.3229	-0.0474	-0.0474	-0.0780	0.6823
ENSG00000119574	ENSG00000116990	ZBTB45	MYCL	0.3275	-0.0327	-0.0329	-0.0406	0.7775
ENSG00000119574	ENSG00000135966	ZBTB45	TGFBRAP1	0.3185	-0.0267	-0.0267	-0.0267	0.8179
ENSG00000119574	ENSG00000136828	ZBTB45	RALGPS1	0.3112	-0.0429	-0.0430	-0.0644	0.7112
ENSG00000119574	ENSG00000143252	ZBTB45	SDHC	0.3123	-0.0799	-0.0797	-0.2020	0.4899
ENSG00000119574	ENSG00000176915	ZBTB45	ANKLE2	0.3361	0.0797	0.0704	0.2271	0.4909
ENSG00000119725	ENSG00000241764	ZNF410	AC002467.1	0.3950	-0.0231	-0.0231	-0.0389	0.8422
ENSG00000119866	CD127	BCL11A	CD127_TotalSeqB	0.3738	-0.3691	-0.3223	-0.0576	0.0010
ENSG00000119866	ENSG00000006194	BCL11A	ZNF263	0.3202	0.2334	0.2744	0.1520	0.0410
ENSG00000119866	ENSG00000007312	BCL11A	CD79B	0.3211	-0.1351	-0.1106	-0.1212	0.2413
ENSG00000119866	ENSG00000023287	BCL11A	RB1CC1	0.3432	0.2365	0.3478	0.2118	0.0384
ENSG00000119866	ENSG00000026025	BCL11A	VIM	0.3006	0.2332	0.2566	0.2718	0.0413
ENSG00000119866	ENSG00000034713	BCL11A	GABARAPL2	0.3605	0.2381	0.2510	0.2595	0.0370
ENSG00000119866	ENSG00000035928	BCL11A	RFC1	0.3111	0.1638	-0.0448	0.1441	0.1546
ENSG00000119866	ENSG00000046651	BCL11A	OFD1	0.3719	0.3167	0.3406	0.3469	0.0050
ENSG00000119866	ENSG00000058262	BCL11A	SEC61A1	0.3253	0.3191	0.3989	0.2811	0.0047
ENSG00000119866	ENSG00000064651	BCL11A	SLC12A2	0.3708	0.2554	0.4143	0.1834	0.0250
ENSG00000119866	ENSG00000076984	BCL11A	MAP2K7	0.3540	-0.2233	-0.1289	-0.1662	0.0510
ENSG00000119866	ENSG00000078589	BCL11A	P2RY10	0.3670	0.0721	-0.0816	0.0644	0.5330
ENSG00000119866	ENSG00000086065	BCL11A	CHMP5	0.3168	0.2471	0.1274	0.2161	0.0303
ENSG00000119866	ENSG00000089248	BCL11A	ERP29	0.3296	0.0250	0.0730	0.0220	0.8292
ENSG00000119866	ENSG00000089693	BCL11A	MLF2	0.2989	0.0903	0.1418	0.0849	0.4347
ENSG00000119866	ENSG00000100219	BCL11A	XBP1	0.3459	0.1296	0.2304	0.1252	0.2614
ENSG00000119866	ENSG00000100242	BCL11A	SUN2	0.3645	0.0154	-0.0586	0.0162	0.8941
ENSG00000119866	ENSG00000100567	BCL11A	PSMA3	0.3851	0.2832	0.2514	0.2541	0.0126
ENSG00000119866	ENSG00000100612	BCL11A	DHRS7	0.3282	0.3129	0.3538	0.3042	0.0056
ENSG00000119866	ENSG00000101294	BCL11A	HM13	0.3444	0.1879	0.3279	0.1695	0.1017
ENSG00000119866	ENSG00000102007	BCL11A	PLP2	0.3602	0.3268	0.2406	0.3662	0.0037
ENSG00000119866	ENSG00000102445	BCL11A	RUBCNL	0.3395	0.0405	0.1669	0.0403	0.7265
ENSG00000119866	ENSG00000102786	BCL11A	INTS6	0.3297	0.3335	0.3295	0.3568	0.0030
ENSG00000119866	ENSG00000102978	BCL11A	POLR2C	0.3808	0.0358	-0.1389	0.0308	0.7569
ENSG00000119866	ENSG00000103035	BCL11A	PSMD7	0.3515	0.3502	0.2632	0.3296	0.0018
ENSG00000119866	ENSG00000103257	BCL11A	SLC7A5	0.2879	0.2671	0.3764	0.1354	0.0189
ENSG00000119866	ENSG00000104853	BCL11A	CLPTM1	0.3771	0.1437	0.2712	0.1240	0.2124
ENSG00000119866	ENSG00000104979	BCL11A	C19orf53	0.3676	-0.0343	-0.0511	-0.0367	0.7672
ENSG00000119866	ENSG00000105329	BCL11A	TGFB1	0.3680	-0.0356	0.0278	-0.0383	0.7586
ENSG00000119866	ENSG00000105369	BCL11A	CD79A	0.3108	-0.2386	-0.1830	-0.1517	0.0367
ENSG00000119866	ENSG00000105939	BCL11A	ZC3HAV1	0.3274	0.2246	0.2095	0.2343	0.0496
ENSG00000119866	ENSG00000106537	BCL11A	TSPAN13	0.3189	0.3073	0.2054	0.3312	0.0066
ENSG00000119866	ENSG00000107771	BCL11A	CCSER2	0.4129	0.1724	0.2557	0.1260	0.1337
ENSG00000119866	ENSG00000108651	BCL11A	UTP6	0.3443	0.1299	-0.0041	0.1051	0.2603
ENSG00000119866	ENSG00000108961	BCL11A	RANGRF	0.3043	0.1176	0.2224	0.0848	0.3085
ENSG00000119866	ENSG00000110057	BCL11A	UNC93B1	0.3686	0.1262	0.2064	0.1318	0.2739
ENSG00000119866	ENSG00000113387	BCL11A	SUB1	0.3509	-0.0958	-0.1703	-0.0922	0.4073
ENSG00000119866	ENSG00000113580	BCL11A	NR3C1	0.3535	0.2542	0.3629	0.2664	0.0257
ENSG00000119866	ENSG00000115355	BCL11A	CCDC88A	0.3325	0.3135	0.4070	0.2404	0.0055
ENSG00000119866	ENSG00000115484	BCL11A	CCT4	0.3359	0.1880	0.1373	0.1982	0.1016
ENSG00000119866	ENSG00000115520	BCL11A	COQ10B	0.3691	0.1673	0.1474	0.1329	0.1459
ENSG00000119866	ENSG00000118900	BCL11A	UBN1	0.3293	-0.1974	-0.3218	-0.1680	0.0853
ENSG00000119866	ENSG00000119655	BCL11A	NPC2	0.3456	0.3186	0.4286	0.3644	0.0047
ENSG00000119866	ENSG00000120727	BCL11A	PAIP2	0.3707	0.1455	0.1291	0.1580	0.2067
ENSG00000119866	ENSG00000121966	BCL11A	CXCR4	0.3564	0.4564	0.1571	0.4131	0.0000
ENSG00000119866	ENSG00000125868	BCL11A	DSTN	0.3465	0.2773	0.2761	0.2121	0.0146
ENSG00000119866	ENSG00000127528	BCL11A	KLF2	0.3519	-0.0163	-0.1472	-0.0133	0.8884
ENSG00000119866	ENSG00000128534	BCL11A	LSM8	0.3874	0.0198	0.0005	0.0215	0.8645
ENSG00000119866	ENSG00000131174	BCL11A	COX7B	0.3394	0.0423	0.0825	0.0451	0.7150
ENSG00000119866	ENSG00000131323	BCL11A	TRAF3	0.3448	-0.3239	-0.2319	-0.2585	0.0041
ENSG00000119866	ENSG00000132510	BCL11A	KDM6B	0.3389	0.1787	0.2266	0.1986	0.1199
ENSG00000119866	ENSG00000133789	BCL11A	SWAP70	0.3962	-0.2291	-0.3360	-0.2451	0.0451
ENSG00000119866	ENSG00000133858	BCL11A	ZFC3H1	0.3241	0.2280	0.1944	0.2220	0.0461
ENSG00000119866	ENSG00000134248	BCL11A	LAMTOR5	0.3483	0.1432	-0.0146	0.1473	0.2139
ENSG00000119866	ENSG00000134884	BCL11A	ARGLU1	0.3157	0.1565	0.1703	0.1497	0.1742
ENSG00000119866	ENSG00000135404	BCL11A	CD63	0.3334	0.4161	0.4355	0.4544	0.0002
ENSG00000119866	ENSG00000136942	BCL11A	RPL35	0.3484	-0.0237	0.0108	-0.0096	0.8378
ENSG00000119866	ENSG00000137500	BCL11A	CCDC90B	0.3616	0.1499	0.0145	0.1336	0.1932
ENSG00000119866	ENSG00000138668	BCL11A	HNRNPD	0.3729	0.2155	0.1827	0.2173	0.0598
ENSG00000119866	ENSG00000139193	BCL11A	CD27	0.3714	-0.0592	-0.2198	-0.0450	0.6088
ENSG00000119866	ENSG00000140350	BCL11A	ANP32A	0.3606	0.1836	0.1779	0.1914	0.1100
ENSG00000119866	ENSG00000142937	BCL11A	RPS8	0.3409	-0.0893	0.0067	-0.0171	0.4399
ENSG00000119866	ENSG00000143761	BCL11A	ARF1	0.3591	0.2654	0.3241	0.2699	0.0196
ENSG00000119866	ENSG00000143774	BCL11A	GUK1	0.3439	0.1005	0.1695	0.1077	0.3846
ENSG00000119866	ENSG00000143924	BCL11A	EML4	0.3793	0.0390	-0.0141	0.0381	0.7361
ENSG00000119866	ENSG00000147168	BCL11A	IL2RG	0.3260	-0.2416	-0.2825	-0.2550	0.0343
ENSG00000119866	ENSG00000147526	BCL11A	TACC1	0.3177	0.1442	0.3325	0.1444	0.2107
ENSG00000119866	ENSG00000152082	BCL11A	MZT2B	0.4001	0.1624	0.0897	0.1703	0.1581
ENSG00000119866	ENSG00000158864	BCL11A	NDUFS2	0.3402	0.3094	0.1668	0.2969	0.0062
ENSG00000119866	ENSG00000160014	BCL11A	CALM3	0.4200	0.1865	0.1064	0.1864	0.1044
ENSG00000119866	ENSG00000160679	BCL11A	CHTOP	0.3348	-0.3792	-0.2384	-0.3069	0.0007
ENSG00000119866	ENSG00000162144	BCL11A	CYB561A3	0.3537	0.0635	0.1726	0.0704	0.5832
ENSG00000119866	ENSG00000163050	BCL11A	COQ8A	0.3368	0.1607	-0.0282	0.1311	0.1628
ENSG00000119866	ENSG00000163214	BCL11A	DHX57	0.3683	0.1146	-0.0286	0.0771	0.3210
ENSG00000119866	ENSG00000163534	BCL11A	FCRL1	0.3795	0.1922	0.0735	0.2071	0.0941
ENSG00000119866	ENSG00000164713	BCL11A	BRI3	0.3106	0.2269	0.2222	0.2443	0.0472
ENSG00000119866	ENSG00000165168	BCL11A	CYBB	0.3252	0.1756	0.2546	0.1936	0.1267
ENSG00000119866	ENSG00000165209	BCL11A	STRBP	0.3497	-0.0493	-0.0368	-0.0529	0.6704
ENSG00000119866	ENSG00000166275	BCL11A	BORCS7	0.3256	0.3116	0.3888	0.2783	0.0058
ENSG00000119866	ENSG00000166428	BCL11A	PLD4	0.3815	0.2586	0.3201	0.2617	0.0232
ENSG00000119866	ENSG00000167797	BCL11A	CDK2AP2	0.3864	0.2062	0.1968	0.2162	0.0720
ENSG00000119866	ENSG00000168090	BCL11A	COPS6	0.3075	0.2127	0.0797	0.2053	0.0633
ENSG00000119866	ENSG00000168300	BCL11A	PCMTD1	0.3861	0.1114	0.0241	0.1133	0.3348
ENSG00000119866	ENSG00000168421	BCL11A	RHOH	0.2978	0.0616	-0.0190	0.0673	0.5944
ENSG00000119866	ENSG00000168769	BCL11A	TET2	0.3231	0.1713	0.2896	0.1328	0.1362
ENSG00000119866	ENSG00000169442	BCL11A	CD52	0.3648	-0.2905	-0.3858	-0.1614	0.0104
ENSG00000119866	ENSG00000171497	BCL11A	PPID	0.3617	-0.4385	-0.3269	-0.3111	0.0001
ENSG00000119866	ENSG00000173020	BCL11A	GRK2	0.3870	0.2410	0.2479	0.2592	0.0347
ENSG00000119866	ENSG00000173473	BCL11A	SMARCC1	0.3600	0.0084	0.0171	0.0082	0.9421
ENSG00000119866	ENSG00000173511	BCL11A	VEGFB	0.3190	0.2863	0.3440	0.3034	0.0116
ENSG00000119866	ENSG00000174021	BCL11A	GNG5	0.3514	0.2918	0.2681	0.3089	0.0100
ENSG00000119866	ENSG00000175550	BCL11A	DRAP1	0.4028	0.2877	0.2398	0.2920	0.0112
ENSG00000119866	ENSG00000183780	BCL11A	SLC35F3	0.3091	0.2451	0.3548	0.1009	0.0317
ENSG00000119866	ENSG00000184203	BCL11A	PPP1R2	0.3977	0.1810	0.0575	0.1953	0.1153
ENSG00000119866	ENSG00000184922	BCL11A	FMNL1	0.3195	0.1984	0.1857	0.2139	0.0837
ENSG00000119866	ENSG00000185262	BCL11A	UBALD2	0.4089	0.2443	0.2321	0.2650	0.0323
ENSG00000119866	ENSG00000185291	BCL11A	IL3RA	0.3423	0.1363	0.2619	0.1073	0.2371
ENSG00000119866	ENSG00000186063	BCL11A	AIDA	0.3547	0.2932	0.2195	0.3088	0.0097
ENSG00000119866	ENSG00000186908	BCL11A	ZDHHC17	0.3869	0.2695	0.3907	0.2100	0.0178
ENSG00000119866	ENSG00000196092	BCL11A	PAX5	0.3231	-0.1631	-0.1348	-0.1834	0.1564
ENSG00000119866	ENSG00000198089	BCL11A	SFI1	0.3765	-0.2499	-0.3272	-0.1905	0.0284
ENSG00000119866	ENSG00000198771	BCL11A	RCSD1	0.2960	0.0174	-0.1125	0.0181	0.8806
ENSG00000119866	ENSG00000204209	BCL11A	DAXX	0.3718	0.0196	-0.1642	0.0181	0.8657
ENSG00000119866	ENSG00000204397	BCL11A	CARD16	0.3160	-0.1427	-0.1250	-0.1157	0.2158
ENSG00000119866	ENSG00000204525	BCL11A	HLA-C	0.3393	0.0074	-0.1593	0.0046	0.9491
ENSG00000119866	ENSG00000204569	BCL11A	PPP1R10	0.3311	0.3975	0.4532	0.3832	0.0003
ENSG00000119866	ENSG00000205937	BCL11A	RNPS1	0.3158	-0.0201	-0.0825	-0.0215	0.8620
ENSG00000119866	ENSG00000227057	BCL11A	WDR46	0.3162	-0.3160	-0.3796	-0.2518	0.0051
ENSG00000119866	ENSG00000241468	BCL11A	ATP5MF	0.3280	0.1586	0.2877	0.1649	0.1683
ENSG00000119866	ENSG00000266472	BCL11A	MRPS21	0.3790	0.4342	0.3664	0.4556	0.0001
ENSG00000119866	ENSG00000277791	BCL11A	PSMB3	0.3220	0.2576	0.2696	0.2759	0.0237
ENSG00000119866	PD-1	BCL11A	PD-1_TotalSeqB	0.3239	-0.3164	-0.2684	-0.0474	0.0051
ENSG00000120656	ENSG00000059377	TAF12	TBXAS1	0.3415	0.0162	0.0073	0.0123	0.8885
ENSG00000120656	ENSG00000125834	TAF12	STK35	0.3444	-0.1181	-0.1181	-0.0832	0.3064
ENSG00000120656	ENSG00000130024	TAF12	PHF10	0.3416	0.2223	0.2211	0.2699	0.0520
ENSG00000120656	ENSG00000143641	TAF12	GALNT2	0.3377	-0.1470	-0.1301	-0.1883	0.2021
ENSG00000120656	ENSG00000166888	TAF12	STAT6	0.3452	0.4730	0.4672	0.6320	0.0000
ENSG00000120656	ENSG00000187912	TAF12	CLEC17A	0.3261	0.0147	0.0109	0.0115	0.8988
ENSG00000120656	ENSG00000241990	TAF12	PRR34-AS1	0.3245	0.3206	0.3174	0.2200	0.0045
ENSG00000120690	ENSG00000005007	ELF1	UPF1	0.3670	0.1583	0.0420	0.1002	0.1690
ENSG00000120690	ENSG00000008988	ELF1	RPS20	0.3664	-0.0907	-0.0451	-0.0340	0.4326
ENSG00000120690	ENSG00000071994	ELF1	PDCD2	0.3710	0.2935	0.2394	0.2602	0.0096
ENSG00000120690	ENSG00000072364	ELF1	AFF4	0.2920	-0.1286	-0.1587	-0.1291	0.2650
ENSG00000120690	ENSG00000074935	ELF1	TUBE1	0.3528	-0.1637	-0.1527	-0.0499	0.1548
ENSG00000120690	ENSG00000079263	ELF1	SP140	0.3187	-0.0593	0.0430	-0.0580	0.6084
ENSG00000120690	ENSG00000091640	ELF1	SPAG7	0.3733	0.3760	0.3304	0.3090	0.0008
ENSG00000120690	ENSG00000095059	ELF1	DHPS	0.3606	0.0046	0.0449	0.0044	0.9683
ENSG00000120690	ENSG00000099246	ELF1	RAB18	0.3236	0.1826	0.1006	0.1431	0.1120
ENSG00000120690	ENSG00000101972	ELF1	STAG2	0.3693	0.2799	0.2991	0.2606	0.0137
ENSG00000120690	ENSG00000102531	ELF1	FNDC3A	0.3120	-0.1710	-0.2116	-0.1022	0.1371
ENSG00000120690	ENSG00000105426	ELF1	PTPRS	0.3711	-0.0830	-0.1074	-0.0304	0.4729
ENSG00000120690	ENSG00000106344	ELF1	RBM28	0.3549	0.2100	0.1664	0.1497	0.0668
ENSG00000120690	ENSG00000113387	ELF1	SUB1	0.3623	0.3198	0.3143	0.2923	0.0046
ENSG00000120690	ENSG00000115317	ELF1	HTRA2	0.3501	0.3825	0.4460	0.2978	0.0006
ENSG00000120690	ENSG00000120129	ELF1	DUSP1	0.3376	-0.0576	-0.1882	-0.0271	0.6190
ENSG00000120690	ENSG00000120616	ELF1	EPC1	0.3819	-0.0858	-0.1870	-0.0877	0.4582
ENSG00000120690	ENSG00000125753	ELF1	VASP	0.3328	-0.2736	-0.3523	-0.2834	0.0160
ENSG00000120690	ENSG00000126581	ELF1	BECN1	0.3653	0.3259	0.3053	0.2166	0.0038
ENSG00000120690	ENSG00000129003	ELF1	VPS13C	0.4315	0.1879	0.1931	0.1891	0.1017
ENSG00000120690	ENSG00000137133	ELF1	HINT2	0.3393	0.3897	0.3992	0.3215	0.0005
ENSG00000120690	ENSG00000137845	ELF1	ADAM10	0.3129	0.3771	0.3549	0.3213	0.0007
ENSG00000120690	ENSG00000145779	ELF1	TNFAIP8	0.3631	0.1534	0.1452	0.1542	0.1829
ENSG00000120690	ENSG00000152240	ELF1	HAUS1	0.3917	0.3376	0.2937	0.2521	0.0027
ENSG00000120690	ENSG00000152795	ELF1	HNRNPDL	0.3295	0.0496	0.0492	0.0292	0.6683
ENSG00000120690	ENSG00000158195	ELF1	WASF2	0.3383	0.1940	0.1103	0.1860	0.0909
ENSG00000120690	ENSG00000161547	ELF1	SRSF2	0.2982	0.0974	0.0366	0.0954	0.3996
ENSG00000120690	ENSG00000163565	ELF1	IFI16	0.4209	0.1865	0.1270	0.1974	0.1044
ENSG00000120690	ENSG00000164631	ELF1	ZNF12	0.3219	-0.2126	-0.2231	-0.1291	0.0634
ENSG00000120690	ENSG00000164924	ELF1	YWHAZ	0.3301	0.0923	-0.1400	0.0681	0.4245
ENSG00000120690	ENSG00000167552	ELF1	TUBA1A	0.3028	-0.1652	-0.2519	-0.1672	0.1511
ENSG00000120690	ENSG00000169718	ELF1	DUS1L	0.3336	-0.0867	-0.1641	-0.0726	0.4536
ENSG00000120690	ENSG00000171735	ELF1	CAMTA1	0.2875	0.3055	0.2611	0.2531	0.0069
ENSG00000120690	ENSG00000172466	ELF1	ZNF24	0.3583	-0.1017	-0.1927	-0.0842	0.3789
ENSG00000120690	ENSG00000173039	ELF1	RELA	0.3426	0.2227	0.1352	0.1695	0.0515
ENSG00000120690	ENSG00000174007	ELF1	CEP19	0.3276	-0.0210	-0.0426	-0.0067	0.8559
ENSG00000120690	ENSG00000179583	ELF1	CIITA	0.3920	0.0796	0.0063	0.0756	0.4913
ENSG00000120690	ENSG00000182162	ELF1	P2RY8	0.3479	-0.0675	-0.1131	-0.0573	0.5598
ENSG00000120690	ENSG00000185088	ELF1	RPS27L	0.3390	0.0906	0.0755	0.0900	0.4330
ENSG00000120690	ENSG00000185359	ELF1	HGS	0.3176	-0.1788	-0.2447	-0.1376	0.1196
ENSG00000120690	ENSG00000198356	ELF1	ASNA1	0.3619	0.2579	0.3000	0.1803	0.0236
ENSG00000120690	ENSG00000198563	ELF1	DDX39B	0.3240	0.0619	-0.0019	0.0497	0.5926
ENSG00000120690	ENSG00000198887	ELF1	SMC5	0.3174	0.2893	0.2617	0.2265	0.0107
ENSG00000120690	ENSG00000198938	ELF1	MT-CO3	0.3518	-0.1158	-0.0968	-0.0164	0.3158
ENSG00000120690	ENSG00000204220	ELF1	PFDN6	0.3323	0.4170	0.4050	0.3291	0.0002
ENSG00000120690	ENSG00000214253	ELF1	FIS1	0.3202	-0.0738	-0.1697	-0.0748	0.5234
ENSG00000120690	ENSG00000237541	ELF1	HLA-DQA2	0.3648	0.1025	-0.0284	0.0630	0.3749
ENSG00000120690	ENSG00000250317	ELF1	SMIM20	0.3422	0.1779	0.1152	0.1237	0.1217
ENSG00000120690	ENSG00000254505	ELF1	CHMP4A	0.3380	0.0189	0.0818	0.0192	0.8705
ENSG00000120738	ENSG00000100721	EGR1	TCL1A	0.3476	-0.0034	-0.1380	-0.0041	0.9765
ENSG00000120738	ENSG00000100906	EGR1	NFKBIA	0.3390	0.3215	0.3260	0.3277	0.0044
ENSG00000120738	ENSG00000115661	EGR1	STK16	0.3112	0.3220	0.3262	0.1901	0.0043
