source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ENSG00000025293	ENSG00000173272	PHF20	MZT2A	0.2304	-0.1208	-0.1474	-0.1201	0.0680
ENSG00000025293	ENSG00000173660	PHF20	UQCRH	0.2632	0.0556	0.0663	0.0535	0.4022
ENSG00000025293	ENSG00000173726	PHF20	TOMM20	0.2594	0.0227	0.0301	0.0222	0.7326
ENSG00000025293	ENSG00000173821	PHF20	RNF213	0.2799	0.0988	0.1138	0.0958	0.1359
ENSG00000025293	ENSG00000173915	PHF20	ATP5MD	0.2607	-0.0026	0.0015	-0.0025	0.9685
ENSG00000025293	ENSG00000174173	PHF20	TRMT10C	0.2229	0.1253	0.1546	0.1049	0.0584
ENSG00000025293	ENSG00000174574	PHF20	AKIRIN1	0.2602	0.0759	0.0574	0.0732	0.2523
ENSG00000025293	ENSG00000174917	PHF20	C19orf70	0.2358	0.0906	0.0481	0.0889	0.1720
ENSG00000025293	ENSG00000175324	PHF20	LSM1	0.2032	0.1445	0.1716	0.1154	0.0288
ENSG00000025293	ENSG00000175334	PHF20	BANF1	0.2109	0.0733	0.0964	0.0709	0.2692
ENSG00000025293	ENSG00000175550	PHF20	DRAP1	0.1917	-0.0061	0.0690	-0.0060	0.9265
ENSG00000025293	ENSG00000176731	PHF20	C8orf59	0.3016	0.0877	0.0632	0.0858	0.1860
ENSG00000025293	ENSG00000177105	PHF20	RHOG	0.2221	0.0888	0.1083	0.0886	0.1805
ENSG00000025293	ENSG00000177156	PHF20	TALDO1	0.2368	0.0859	0.0974	0.0835	0.1953
ENSG00000025293	ENSG00000177189	PHF20	RPS6KA3	0.2342	0.1287	0.1267	0.1246	0.0518
ENSG00000025293	ENSG00000177700	PHF20	POLR2L	0.2559	0.1483	0.1160	0.1518	0.0248
ENSG00000025293	ENSG00000178449	PHF20	COX14	0.2467	-0.0017	-0.0348	-0.0016	0.9797
ENSG00000025293	ENSG00000178741	PHF20	COX5A	0.2456	-0.0189	-0.0339	-0.0192	0.7756
ENSG00000025293	ENSG00000178952	PHF20	TUFM	0.2463	0.0987	0.1107	0.0975	0.1364
ENSG00000025293	ENSG00000179950	PHF20	PUF60	0.2316	0.1370	0.1503	0.1331	0.0383
ENSG00000025293	ENSG00000180096	PHF20	SEPT1	0.2185	0.0708	0.0162	0.0718	0.2857
ENSG00000025293	ENSG00000180353	PHF20	HCLS1	0.2711	0.1574	0.1293	0.1609	0.0171
ENSG00000025293	ENSG00000180879	PHF20	SSR4	0.2335	0.2108	0.1935	0.1689	0.0013
ENSG00000025293	ENSG00000181896	PHF20	ZNF101	0.2049	0.0114	-0.0198	0.0089	0.8641
ENSG00000025293	ENSG00000181924	PHF20	COA4	0.1997	0.1626	0.1189	0.1342	0.0138
ENSG00000025293	ENSG00000182154	PHF20	MRPL41	0.2042	0.0961	0.0723	0.0926	0.1471
ENSG00000025293	ENSG00000182220	PHF20	ATP6AP2	0.2120	0.1866	0.1935	0.1819	0.0046
ENSG00000025293	ENSG00000182670	PHF20	TTC3	0.2378	-0.0215	-0.0417	-0.0219	0.7468
ENSG00000025293	ENSG00000183172	PHF20	SMDT1	0.2036	-0.0686	-0.1169	-0.0685	0.3015
ENSG00000025293	ENSG00000183283	PHF20	DAZAP2	0.2438	0.0514	0.0397	0.0507	0.4387
ENSG00000025293	ENSG00000183726	PHF20	TMEM50A	0.2282	-0.0126	-0.0022	-0.0124	0.8492
ENSG00000025293	ENSG00000184007	PHF20	PTP4A2	0.2878	0.1559	0.1772	0.1518	0.0183
ENSG00000025293	ENSG00000184182	PHF20	UBE2F	0.2238	0.1405	0.1217	0.1190	0.0336
ENSG00000025293	ENSG00000184205	PHF20	TSPYL2	0.2402	-0.0345	-0.0840	-0.0369	0.6037
ENSG00000025293	ENSG00000184575	PHF20	XPOT	0.1892	0.1237	0.0933	0.0830	0.0616
ENSG00000025293	ENSG00000184752	PHF20	NDUFA12	0.3087	0.0792	0.0770	0.0770	0.2324
ENSG00000025293	ENSG00000184897	PHF20	H1FX	0.2691	-0.0618	-0.0782	-0.0659	0.3515
ENSG00000025293	ENSG00000184922	PHF20	FMNL1	0.2215	0.1125	0.1450	0.1162	0.0893
ENSG00000025293	ENSG00000185043	PHF20	CIB1	0.2131	0.0582	-0.0024	0.0544	0.3806
ENSG00000025293	ENSG00000185658	PHF20	BRWD1	0.2233	0.1190	0.0768	0.0998	0.0724
ENSG00000025293	ENSG00000185825	PHF20	BCAP31	0.2310	0.1268	0.1600	0.1265	0.0553
ENSG00000025293	ENSG00000185896	PHF20	LAMP1	0.2432	0.1734	0.1664	0.1708	0.0086
ENSG00000025293	ENSG00000186010	PHF20	NDUFA13	0.2604	0.0345	0.0192	0.0331	0.6038
ENSG00000025293	ENSG00000186566	PHF20	GPATCH8	0.2370	-0.0228	-0.0162	-0.0220	0.7320
ENSG00000025293	ENSG00000187051	PHF20	RPS19BP1	0.2252	-0.0132	-0.0033	-0.0130	0.8420
ENSG00000025293	ENSG00000187109	PHF20	NAP1L1	0.2365	0.0561	0.0244	0.0511	0.3981
ENSG00000025293	ENSG00000187239	PHF20	FNBP1	0.2386	0.0925	0.0814	0.0889	0.1631
ENSG00000025293	ENSG00000187608	PHF20	ISG15	0.2652	0.1151	0.1114	0.1154	0.0821
ENSG00000025293	ENSG00000187735	PHF20	TCEA1	0.2856	0.1075	0.0513	0.1042	0.1047
ENSG00000025293	ENSG00000188042	PHF20	ARL4C	0.2117	0.1383	0.1202	0.1336	0.0365
ENSG00000025293	ENSG00000189043	PHF20	NDUFA4	0.2114	-0.0380	-0.0354	-0.0329	0.5670
ENSG00000025293	ENSG00000196839	PHF20	ADA	0.2394	0.2611	0.2864	0.2067	0.0001
ENSG00000025293	ENSG00000197043	PHF20	ANXA6	0.2483	-0.1219	-0.0743	-0.1236	0.0655
ENSG00000025293	ENSG00000197448	PHF20	GSTK1	0.3051	0.0444	0.0354	0.0403	0.5037
ENSG00000025293	ENSG00000197694	PHF20	SPTAN1	0.2469	0.0003	-0.0419	0.0004	0.9958
ENSG00000025293	ENSG00000197958	PHF20	RPL12	0.1851	0.1102	0.1646	0.0285	0.0961
ENSG00000025293	ENSG00000198055	PHF20	GRK6	0.2653	0.0864	0.0492	0.0861	0.1925
ENSG00000025293	ENSG00000198258	PHF20	UBL5	0.2856	-0.0655	-0.0161	-0.0527	0.3240
ENSG00000025293	ENSG00000198408	PHF20	OGA	0.2296	-0.0559	-0.0573	-0.0546	0.4002
ENSG00000025293	ENSG00000198805	PHF20	PNP	0.2528	-0.0287	-0.0651	-0.0269	0.6658
ENSG00000025293	ENSG00000198830	PHF20	HMGN2	0.2494	0.0036	0.0188	0.0035	0.9566
ENSG00000025293	ENSG00000198856	PHF20	OSTC	0.2432	0.0240	0.0253	0.0237	0.7174
ENSG00000025293	ENSG00000198888	PHF20	MT-ND1	0.2219	0.0862	0.1124	0.0205	0.1935
ENSG00000025293	ENSG00000198898	PHF20	CAPZA2	0.2364	0.1554	0.1790	0.1417	0.0186
ENSG00000025293	ENSG00000204387	PHF20	C6orf48	0.1956	0.0771	0.1073	0.0790	0.2449
ENSG00000025293	ENSG00000205531	PHF20	NAP1L4	0.2488	0.0392	0.0351	0.0394	0.5556
ENSG00000025293	ENSG00000205581	PHF20	HMGN1	0.2063	0.0423	0.0600	0.0399	0.5238
ENSG00000025293	ENSG00000213551	PHF20	DNAJC9	0.2380	0.1296	0.0758	0.1004	0.0501
ENSG00000025293	ENSG00000214078	PHF20	CPNE1	0.2282	0.1738	0.2203	0.1617	0.0084
ENSG00000025293	ENSG00000215021	PHF20	PHB2	0.2453	0.0275	0.0322	0.0272	0.6793
ENSG00000025293	ENSG00000215845	PHF20	TSTD1	0.2942	-0.0407	-0.0657	-0.0404	0.5400
ENSG00000025293	ENSG00000233493	PHF20	TMEM238	0.2436	0.0228	-0.0074	0.0216	0.7313
ENSG00000025293	ENSG00000234545	PHF20	FAM133B	0.2282	0.1147	0.0953	0.1183	0.0832
ENSG00000025293	ENSG00000240230	PHF20	COX19	0.1954	0.1043	0.0653	0.0858	0.1157
ENSG00000025293	ENSG00000240972	PHF20	MIF	0.2766	0.0557	0.0216	0.0555	0.4018
ENSG00000025293	ENSG00000241837	PHF20	ATP5PO	0.2667	0.0578	0.0090	0.0575	0.3842
ENSG00000025293	ENSG00000242485	PHF20	MRPL20	0.2433	0.0122	-0.0183	0.0120	0.8544
ENSG00000025293	ENSG00000243147	PHF20	MRPL33	0.2286	0.1286	0.0968	0.1247	0.0520
ENSG00000025293	ENSG00000244754	PHF20	N4BP2L2	0.2525	0.0507	0.0873	0.0482	0.4453
ENSG00000025293	ENSG00000244879	PHF20	GABPB1-AS1	0.1940	0.1336	0.1512	0.1417	0.0435
ENSG00000025293	ENSG00000255198	PHF20	SNHG9	0.2465	0.0719	0.0573	0.0699	0.2783
ENSG00000025293	ENSG00000257103	PHF20	LSM14A	0.2149	0.0075	0.0031	0.0073	0.9106
ENSG00000025293	ENSG00000257621	PHF20	PSMA3-AS1	0.2368	-0.0006	0.0485	-0.0006	0.9934
ENSG00000025293	ENSG00000258289	PHF20	CHURC1	0.2479	0.1148	0.1222	0.1139	0.0830
ENSG00000025293	ENSG00000263465	PHF20	SRSF8	0.2264	0.1240	0.1103	0.1180	0.0611
ENSG00000025293	ENSG00000265681	PHF20	RPL17	0.2364	0.1259	0.1663	0.1232	0.0571
ENSG00000025293	ENSG00000266094	PHF20	RASSF5	0.2569	0.1334	0.1061	0.1326	0.0438
ENSG00000025293	ENSG00000266472	PHF20	MRPS21	0.2518	0.0808	0.0585	0.0807	0.2234
ENSG00000025293	ENSG00000267275	PHF20	AC020911.2	0.2386	-0.0001	-0.0480	-0.0001	0.9984
ENSG00000025293	ENSG00000269028	PHF20	MTRNR2L12	0.2305	0.0361	0.0483	0.0333	0.5863
ENSG00000025293	ENSG00000270647	PHF20	TAF15	0.2409	0.0195	0.0052	0.0187	0.7692
ENSG00000025293	ENSG00000271869	PHF20	AC026979.2	0.1980	-0.1226	-0.1446	-0.1008	0.0640
ENSG00000025293	ENSG00000275023	PHF20	MLLT6	0.2494	0.0143	-0.0281	0.0143	0.8301
ENSG00000025293	ENSG00000276045	PHF20	ORAI1	0.2301	0.1520	0.1292	0.1516	0.0214
ENSG00000025293	ENSG00000277791	PHF20	PSMB3	0.2006	0.0186	0.0238	0.0185	0.7794
ENSG00000025293	ENSG00000278311	PHF20	GGNBP2	0.2647	0.0740	0.0817	0.0734	0.2646
ENSG00000025293	ENSG00000285437	PHF20	POLR2J3	0.2385	0.0142	-0.0388	0.0148	0.8309
ENSG00000028277	ENSG00000065413	POU2F2	ANKRD44	0.2505	-0.0505	-0.0737	-0.0570	0.4465
ENSG00000028277	ENSG00000092820	POU2F2	EZR	0.2035	0.1967	0.1902	0.2204	0.0028
ENSG00000028277	ENSG00000102003	POU2F2	SYP	0.1802	0.0697	0.0714	0.0260	0.2937
ENSG00000028277	ENSG00000102871	POU2F2	TRADD	0.2299	0.2218	0.1969	0.2496	0.0007
ENSG00000028277	ENSG00000105819	POU2F2	PMPCB	0.2165	0.1811	0.1841	0.1856	0.0060
ENSG00000028277	ENSG00000107968	POU2F2	MAP3K8	0.1924	-0.1955	-0.1962	-0.1390	0.0030
ENSG00000028277	ENSG00000111832	POU2F2	RWDD1	0.1924	0.0801	0.0565	0.0916	0.2275
ENSG00000028277	ENSG00000115073	POU2F2	ACTR1B	0.2146	0.1218	0.1137	0.1129	0.0657
ENSG00000028277	ENSG00000116560	POU2F2	SFPQ	0.2004	-0.0513	-0.1051	-0.0527	0.4395
ENSG00000028277	ENSG00000122545	POU2F2	SEPT7	0.2154	-0.1519	-0.1743	-0.1547	0.0215
ENSG00000028277	ENSG00000126698	POU2F2	DNAJC8	0.1946	-0.0400	-0.0190	-0.0450	0.5471
ENSG00000028277	ENSG00000129562	POU2F2	DAD1	0.2029	0.1705	0.1485	0.1889	0.0097
ENSG00000028277	ENSG00000132676	POU2F2	DAP3	0.2061	-0.0636	-0.0771	-0.0663	0.3378
ENSG00000028277	ENSG00000142227	POU2F2	EMP3	0.2154	0.0665	0.1437	0.0633	0.3165
ENSG00000028277	ENSG00000145782	POU2F2	ATG12	0.2236	0.1593	0.1595	0.1503	0.0158
ENSG00000028277	ENSG00000147677	POU2F2	EIF3H	0.2066	0.1030	0.0768	0.1048	0.1200
ENSG00000028277	ENSG00000153487	POU2F2	ING1	0.1871	0.1048	0.0979	0.1095	0.1139
ENSG00000028277	ENSG00000164169	POU2F2	PRMT9	0.2001	-0.0474	-0.0635	-0.0482	0.4756
ENSG00000028277	ENSG00000165916	POU2F2	PSMC3	0.1650	0.1534	0.1495	0.1478	0.0202
ENSG00000028277	ENSG00000166337	POU2F2	TAF10	0.2078	0.1779	0.1409	0.1993	0.0070
ENSG00000028277	ENSG00000173762	POU2F2	CD7	0.2093	-0.2127	-0.2613	-0.2455	0.0012
ENSG00000028277	ENSG00000198546	POU2F2	ZNF511	0.1791	-0.1456	-0.1551	-0.1288	0.0276
ENSG00000028277	ENSG00000204397	POU2F2	CARD16	0.1725	0.1104	0.1121	0.1182	0.0956
ENSG00000028277	ENSG00000215717	POU2F2	TMEM167B	0.2163	-0.0308	-0.0401	-0.0232	0.6426
ENSG00000028277	ENSG00000225177	POU2F2	AL590617.2	0.1843	-0.0391	-0.0389	-0.0047	0.5562
ENSG00000028277	ENSG00000255112	POU2F2	CHMP1B	0.2030	-0.0137	-0.0466	-0.0154	0.8370
ENSG00000029363	ENSG00000003056	BCLAF1	M6PR	0.1931	0.0237	0.0141	0.0230	0.7215
ENSG00000029363	ENSG00000004534	BCLAF1	RBM6	0.2592	0.1177	0.0537	0.1007	0.0754
ENSG00000029363	ENSG00000005844	BCLAF1	ITGAL	0.2347	0.0790	0.0942	0.0760	0.2336
ENSG00000029363	ENSG00000009954	BCLAF1	BAZ1B	0.2367	-0.0872	-0.0923	-0.0676	0.1884
ENSG00000029363	ENSG00000011304	BCLAF1	PTBP1	0.2599	0.1065	0.1023	0.1012	0.1080
ENSG00000029363	ENSG00000019582	BCLAF1	CD74	0.2267	0.0840	0.1117	0.0889	0.2052
ENSG00000029363	ENSG00000020633	BCLAF1	RUNX3	0.2168	0.1044	0.1020	0.1055	0.1150
ENSG00000029363	ENSG00000023734	BCLAF1	STRAP	0.2104	0.1221	0.1125	0.1084	0.0652
ENSG00000029363	ENSG00000023892	BCLAF1	DEF6	0.2576	0.1689	0.1899	0.1566	0.0104
ENSG00000029363	ENSG00000025293	BCLAF1	PHF20	0.2618	0.1613	0.1492	0.1556	0.0146
ENSG00000029363	ENSG00000039319	BCLAF1	ZFYVE16	0.1916	0.2094	0.2225	0.1090	0.0014
ENSG00000029363	ENSG00000053254	BCLAF1	FOXN3	0.2099	0.0197	0.0451	0.0184	0.7667
ENSG00000029363	ENSG00000054267	BCLAF1	ARID4B	0.2396	0.1409	0.2343	0.1272	0.0330
ENSG00000029363	ENSG00000057608	BCLAF1	GDI2	0.2453	0.0653	0.0337	0.0627	0.3251
ENSG00000029363	ENSG00000058272	BCLAF1	PPP1R12A	0.2240	0.0813	0.0925	0.0809	0.2205
ENSG00000029363	ENSG00000067248	BCLAF1	DHX29	0.1721	0.1664	0.1843	0.1361	0.0117
ENSG00000029363	ENSG00000067560	BCLAF1	RHOA	0.2026	-0.0187	0.0087	-0.0158	0.7781
ENSG00000029363	ENSG00000069424	BCLAF1	KCNAB2	0.2407	0.2185	0.2323	0.1922	0.0009
ENSG00000029363	ENSG00000071127	BCLAF1	WDR1	0.2317	-0.0211	-0.0455	-0.0201	0.7512
ENSG00000029363	ENSG00000071994	BCLAF1	PDCD2	0.2205	0.0479	0.0593	0.0437	0.4711
ENSG00000029363	ENSG00000072818	BCLAF1	ACAP1	0.2212	-0.1348	-0.1277	-0.1071	0.0416
ENSG00000029363	ENSG00000076662	BCLAF1	ICAM3	0.2244	0.0699	0.0352	0.0588	0.2925
ENSG00000029363	ENSG00000077420	BCLAF1	APBB1IP	0.2165	0.0763	0.0577	0.0736	0.2499
ENSG00000029363	ENSG00000078140	BCLAF1	UBE2K	0.2332	0.2198	0.2617	0.1599	0.0008
ENSG00000029363	ENSG00000078674	BCLAF1	PCM1	0.2133	0.1542	0.1748	0.1507	0.0195
ENSG00000029363	ENSG00000079335	BCLAF1	CDC14A	0.2628	0.0008	0.0079	0.0008	0.9900
ENSG00000029363	ENSG00000080824	BCLAF1	HSP90AA1	0.2150	0.0186	0.0828	0.0083	0.7793
ENSG00000029363	ENSG00000085224	BCLAF1	ATRX	0.2324	0.1210	0.1430	0.1215	0.0677
ENSG00000029363	ENSG00000087088	BCLAF1	BAX	0.2408	0.1333	0.1461	0.1289	0.0439
ENSG00000029363	ENSG00000087302	BCLAF1	RTRAF	0.2015	0.0745	0.0767	0.0708	0.2616
ENSG00000029363	ENSG00000089737	BCLAF1	DDX24	0.2186	-0.0095	-0.0094	-0.0090	0.8861
ENSG00000029363	ENSG00000092820	BCLAF1	EZR	0.2230	-0.0399	-0.0603	-0.0384	0.5478
ENSG00000029363	ENSG00000099783	BCLAF1	HNRNPM	0.2407	0.0179	-0.0231	0.0172	0.7878
ENSG00000029363	ENSG00000099797	BCLAF1	TECR	0.2093	0.0835	0.1468	0.0821	0.2081
ENSG00000029363	ENSG00000100100	BCLAF1	PIK3IP1	0.2357	-0.1026	-0.1474	-0.1009	0.1217
ENSG00000029363	ENSG00000100519	BCLAF1	PSMC6	0.2323	0.1223	0.0914	0.1051	0.0648
ENSG00000029363	ENSG00000100911	BCLAF1	PSME2	0.2130	0.1027	0.1130	0.0980	0.1213
ENSG00000029363	ENSG00000100991	BCLAF1	TRPC4AP	0.1846	0.0939	0.0537	0.0575	0.1568
ENSG00000029363	ENSG00000101361	BCLAF1	NOP56	0.2405	0.0619	0.0403	0.0600	0.3508
ENSG00000029363	ENSG00000101596	BCLAF1	SMCHD1	0.2551	0.1084	0.1259	0.1068	0.1018
ENSG00000029363	ENSG00000102007	BCLAF1	PLP2	0.2164	0.0615	0.0305	0.0609	0.3539
ENSG00000029363	ENSG00000102054	BCLAF1	RBBP7	0.2075	0.0915	0.0582	0.0836	0.1678
ENSG00000029363	ENSG00000102144	BCLAF1	PGK1	0.2297	0.0788	0.0603	0.0753	0.2351
ENSG00000029363	ENSG00000102317	BCLAF1	RBM3	0.2433	-0.0560	-0.0174	-0.0500	0.3988
ENSG00000029363	ENSG00000104805	BCLAF1	NUCB1	0.2080	-0.0665	-0.1237	-0.0612	0.3166
ENSG00000029363	ENSG00000104823	BCLAF1	ECH1	0.2312	0.0023	-0.0089	0.0022	0.9719
ENSG00000029363	ENSG00000105220	BCLAF1	GPI	0.2254	0.2058	0.2589	0.1603	0.0017
ENSG00000029363	ENSG00000105258	BCLAF1	POLR2I	0.2320	0.0448	-0.0032	0.0393	0.4997
ENSG00000029363	ENSG00000105483	BCLAF1	CARD8	0.2394	0.0281	0.0002	0.0253	0.6722
ENSG00000029363	ENSG00000106153	BCLAF1	CHCHD2	0.2399	0.0278	0.0393	0.0217	0.6757
ENSG00000029363	ENSG00000106211	BCLAF1	HSPB1	0.1938	0.0650	0.0499	0.0565	0.3278
ENSG00000029363	ENSG00000106477	BCLAF1	CEP41	0.2056	0.1197	0.1239	0.0402	0.0705
ENSG00000029363	ENSG00000106560	BCLAF1	GIMAP2	0.2601	0.1027	0.0516	0.0890	0.1211
ENSG00000029363	ENSG00000108424	BCLAF1	KPNB1	0.2248	0.1493	0.1940	0.1468	0.0239
ENSG00000029363	ENSG00000108523	BCLAF1	RNF167	0.2162	0.1316	0.1715	0.1181	0.0467
ENSG00000029363	ENSG00000110047	BCLAF1	EHD1	0.2023	0.0054	0.0084	0.0053	0.9347
ENSG00000029363	ENSG00000110696	BCLAF1	C11orf58	0.2421	0.1660	0.2128	0.1542	0.0119
ENSG00000029363	ENSG00000110717	BCLAF1	NDUFS8	0.2348	0.1493	0.1506	0.1409	0.0238
ENSG00000029363	ENSG00000111642	BCLAF1	CHD4	0.2227	0.0834	0.1373	0.0871	0.2087
ENSG00000029363	ENSG00000111669	BCLAF1	TPI1	0.2156	0.1591	0.1368	0.1500	0.0160
ENSG00000029363	ENSG00000111775	BCLAF1	COX6A1	0.2569	0.1292	0.0759	0.1240	0.0508
ENSG00000029363	ENSG00000111913	BCLAF1	RIPOR2	0.2194	-0.0346	-0.0385	-0.0297	0.6024
ENSG00000029363	ENSG00000112701	BCLAF1	SENP6	0.2458	0.0650	0.0809	0.0578	0.3276
ENSG00000029363	ENSG00000112739	BCLAF1	PRPF4B	0.2126	0.1072	0.0980	0.1024	0.1055
ENSG00000029363	ENSG00000113013	BCLAF1	HSPA9	0.2209	0.1621	0.1461	0.1560	0.0141
ENSG00000029363	ENSG00000113328	BCLAF1	CCNG1	0.2167	-0.1346	-0.2004	-0.1090	0.0418
ENSG00000029363	ENSG00000114127	BCLAF1	XRN1	0.2059	0.1323	0.1620	0.1025	0.0455
ENSG00000029363	ENSG00000114331	BCLAF1	ACAP2	0.2394	0.1324	0.1627	0.1208	0.0453
ENSG00000029363	ENSG00000115053	BCLAF1	NCL	0.2312	0.1113	0.1812	0.1061	0.0929
ENSG00000029363	ENSG00000115307	BCLAF1	AUP1	0.2106	0.1060	0.0773	0.0922	0.1097
ENSG00000029363	ENSG00000115464	BCLAF1	USP34	0.2146	0.1663	0.1936	0.1582	0.0117
ENSG00000029363	ENSG00000115541	BCLAF1	HSPE1	0.2378	-0.0436	-0.0265	-0.0426	0.5120
ENSG00000029363	ENSG00000115760	BCLAF1	BIRC6	0.1926	0.1348	0.1670	0.1172	0.0416
ENSG00000029363	ENSG00000115935	BCLAF1	WIPF1	0.2302	0.0800	0.0790	0.0774	0.2280
ENSG00000029363	ENSG00000116209	BCLAF1	TMEM59	0.2030	0.0397	0.0391	0.0375	0.5504
ENSG00000029363	ENSG00000116560	BCLAF1	SFPQ	0.2264	0.1623	0.1727	0.1431	0.0139
ENSG00000029363	ENSG00000116754	BCLAF1	SRSF11	0.1997	0.0493	0.0937	0.0459	0.4578
ENSG00000029363	ENSG00000117523	BCLAF1	PRRC2C	0.2356	0.1308	0.2217	0.1128	0.0480
ENSG00000029363	ENSG00000118640	BCLAF1	VAMP8	0.2256	0.0022	-0.0051	0.0021	0.9737
ENSG00000029363	ENSG00000118689	BCLAF1	FOXO3	0.2376	0.2796	0.2963	0.1913	0.0000
ENSG00000029363	ENSG00000120727	BCLAF1	PAIP2	0.2200	0.0626	0.0735	0.0604	0.3458
ENSG00000029363	ENSG00000120963	BCLAF1	ZNF706	0.2484	0.0481	0.0403	0.0462	0.4691
ENSG00000029363	ENSG00000121774	BCLAF1	KHDRBS1	0.2528	0.0181	-0.0142	0.0178	0.7854
ENSG00000029363	ENSG00000122545	BCLAF1	SEPT7	0.2040	0.1118	0.1704	0.0978	0.0913
ENSG00000029363	ENSG00000122565	BCLAF1	CBX3	0.2200	0.1347	0.1504	0.1332	0.0417
ENSG00000029363	ENSG00000122643	BCLAF1	NT5C3A	0.2175	0.1925	0.2143	0.1603	0.0035
ENSG00000029363	ENSG00000122705	BCLAF1	CLTA	0.2094	0.1256	0.0965	0.1117	0.0576
ENSG00000029363	ENSG00000125148	BCLAF1	MT2A	0.2232	0.1376	0.1359	0.1360	0.0375
ENSG00000029363	ENSG00000125354	BCLAF1	SEPT6	0.1969	0.0583	-0.0056	0.0583	0.3795
ENSG00000029363	ENSG00000125520	BCLAF1	SLC2A4RG	0.2355	-0.0110	-0.0689	-0.0099	0.8686
ENSG00000029363	ENSG00000126267	BCLAF1	COX6B1	0.2412	0.1089	0.0436	0.0924	0.1002
ENSG00000029363	ENSG00000127022	BCLAF1	CANX	0.2311	0.1820	0.2012	0.1789	0.0057
ENSG00000029363	ENSG00000127084	BCLAF1	FGD3	0.2349	0.1254	0.0572	0.1124	0.0581
ENSG00000029363	ENSG00000128534	BCLAF1	LSM8	0.2242	0.0036	-0.0134	0.0034	0.9567
ENSG00000029363	ENSG00000129084	BCLAF1	PSMA1	0.2280	-0.0654	-0.0289	-0.0631	0.3246
ENSG00000029363	ENSG00000129518	BCLAF1	EAPP	0.2494	0.0320	0.0066	0.0296	0.6299
ENSG00000029363	ENSG00000129559	BCLAF1	NEDD8	0.2292	0.1963	0.2032	0.1802	0.0028
ENSG00000029363	ENSG00000130204	BCLAF1	TOMM40	0.2656	0.2005	0.1971	0.1465	0.0023
ENSG00000029363	ENSG00000130312	BCLAF1	MRPL34	0.2431	0.0961	0.1341	0.0877	0.1473
ENSG00000029363	ENSG00000130770	BCLAF1	ATP5IF1	0.2128	-0.1014	-0.1327	-0.0932	0.1261
ENSG00000029363	ENSG00000131051	BCLAF1	RBM39	0.1775	0.0846	0.0994	0.0685	0.2019
ENSG00000029363	ENSG00000131116	BCLAF1	ZNF428	0.2129	0.0186	-0.0126	0.0167	0.7791
ENSG00000029363	ENSG00000131171	BCLAF1	SH3BGRL	0.2107	-0.0777	-0.0623	-0.0739	0.2413
ENSG00000029363	ENSG00000131508	BCLAF1	UBE2D2	0.2172	0.0785	0.0963	0.0701	0.2365
ENSG00000029363	ENSG00000132002	BCLAF1	DNAJB1	0.2158	0.0283	-0.0292	0.0274	0.6700
ENSG00000029363	ENSG00000132274	BCLAF1	TRIM22	0.2301	0.0505	0.0736	0.0456	0.4470
ENSG00000029363	ENSG00000133226	BCLAF1	SRRM1	0.2284	0.0358	0.0242	0.0336	0.5897
ENSG00000029363	ENSG00000133275	BCLAF1	CSNK1G2	0.2457	-0.1340	-0.1621	-0.1269	0.0428
ENSG00000029363	ENSG00000134186	BCLAF1	PRPF38B	0.2615	0.1328	0.0461	0.1258	0.0447
ENSG00000029363	ENSG00000134285	BCLAF1	FKBP11	0.2781	0.0870	0.0754	0.0805	0.1894
ENSG00000029363	ENSG00000134884	BCLAF1	ARGLU1	0.2193	0.0438	0.0675	0.0436	0.5093
ENSG00000029363	ENSG00000135655	BCLAF1	USP15	0.2418	-0.0406	0.0080	-0.0393	0.5409
ENSG00000029363	ENSG00000136100	BCLAF1	VPS36	0.2636	0.1352	0.1593	0.1195	0.0409
ENSG00000029363	ENSG00000136238	BCLAF1	RAC1	0.2428	0.0187	0.0248	0.0183	0.7782
ENSG00000029363	ENSG00000136930	BCLAF1	PSMB7	0.2240	0.0923	0.1126	0.0830	0.1641
ENSG00000029363	ENSG00000137876	BCLAF1	RSL24D1	0.2259	0.1044	0.0390	0.0971	0.1151
ENSG00000029363	ENSG00000139343	BCLAF1	SNRPF	0.2350	-0.0151	-0.0811	-0.0144	0.8206
ENSG00000029363	ENSG00000140319	BCLAF1	SRP14	0.2418	0.0002	0.0302	0.0001	0.9982
ENSG00000029363	ENSG00000141293	BCLAF1	SKAP1	0.2650	-0.0039	-0.0537	-0.0038	0.9527
ENSG00000029363	ENSG00000141543	BCLAF1	EIF4A3	0.2173	0.1317	0.0596	0.1262	0.0464
ENSG00000029363	ENSG00000143183	BCLAF1	TMCO1	0.2437	-0.1055	-0.1440	-0.0984	0.1114
ENSG00000029363	ENSG00000143384	BCLAF1	MCL1	0.2571	0.0092	0.1258	0.0089	0.8903
ENSG00000029363	ENSG00000143420	BCLAF1	ENSA	0.2296	0.1641	0.1603	0.1555	0.0129
ENSG00000029363	ENSG00000143761	BCLAF1	ARF1	0.2281	0.0983	0.1031	0.0941	0.1379
ENSG00000029363	ENSG00000144224	BCLAF1	UBXN4	0.2151	0.1277	0.1783	0.1230	0.0536
ENSG00000029363	ENSG00000144746	BCLAF1	ARL6IP5	0.2032	-0.0385	-0.0464	-0.0356	0.5618
ENSG00000029363	ENSG00000145191	BCLAF1	EIF2B5	0.2129	0.1958	0.1576	0.1416	0.0029
