source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ENSG00000099875	ENSG00000123144	MKNK2	TRIR	0.3831	0.2182	0.1953	0.1681	0.0436
ENSG00000099875	ENSG00000130985	MKNK2	UBA1	0.3408	0.1000	0.1051	0.0365	0.3598
ENSG00000099875	ENSG00000142546	MKNK2	NOSIP	0.3031	0.4332	0.4136	0.4418	0.0000
ENSG00000099875	ENSG00000146112	MKNK2	PPP1R18	0.3586	-0.0755	-0.0760	-0.0277	0.4897
ENSG00000099875	ENSG00000262202	MKNK2	AC007952.4	0.3360	0.2874	0.2860	0.2914	0.0073
ENSG00000099901	ENSG00000104824	RANBP1	HNRNPL	0.3465	-0.0616	-0.0619	-0.1544	0.5731
ENSG00000099901	ENSG00000144895	RANBP1	EIF2A	0.3053	-0.0420	-0.0422	-0.0760	0.7009
ENSG00000099901	ENSG00000170542	RANBP1	SERPINB9	0.3184	-0.0339	-0.0341	-0.0537	0.7567
ENSG00000099904	ENSG00000160219	ZDHHC8	GAB3	0.3193	-0.0118	-0.0118	-0.0127	0.9144
ENSG00000099904	ENSG00000170113	ZDHHC8	NIPA1	0.3547	-0.0118	-0.0118	-0.0131	0.9144
ENSG00000099904	ENSG00000172062	ZDHHC8	SMN1	0.3544	-0.0118	-0.0118	-0.0117	0.9144
ENSG00000100030	ENSG00000185246	MAPK1	PRPF39	0.3298	-0.0457	-0.0459	-0.0234	0.6758
ENSG00000100060	ENSG00000161010	MFNG	MRNIP	0.3167	0.1653	0.1677	0.1210	0.1282
ENSG00000100060	ENSG00000182871	MFNG	COL18A1	0.3681	-0.0589	-0.0589	-0.0236	0.5899
ENSG00000100060	ENSG00000283635	MFNG	AC012485.3	0.2963	-0.0414	-0.0414	-0.0119	0.7049
ENSG00000100092	ENSG00000137806	SH3BP1	NDUFAF1	0.3346	-0.0359	-0.0361	-0.0337	0.7425
ENSG00000100092	ENSG00000181220	SH3BP1	ZNF746	0.3208	-0.0292	-0.0293	-0.0217	0.7897
ENSG00000100092	ENSG00000274422	SH3BP1	AC245060.5	0.3161	-0.0359	-0.0361	-0.0369	0.7426
ENSG00000100105	ENSG00000077348	PATZ1	EXOSC5	0.3356	-0.0238	-0.0238	-0.0232	0.8280
ENSG00000100105	ENSG00000157764	PATZ1	BRAF	0.3098	-0.0588	-0.0589	-0.1318	0.5908
ENSG00000100105	ENSG00000172586	PATZ1	CHCHD1	0.3449	-0.0167	-0.0167	-0.0141	0.8786
ENSG00000100105	ENSG00000198898	PATZ1	CAPZA2	0.3268	-0.0421	-0.0422	-0.0714	0.7004
ENSG00000100201	ENSG00000116754	DDX17	SRSF11	0.3421	0.2298	0.2662	0.2185	0.0333
ENSG00000100201	ENSG00000125743	DDX17	SNRPD2	0.3293	-0.1131	-0.0955	-0.0503	0.2999
ENSG00000100201	ENSG00000131051	DDX17	RBM39	0.3324	0.1926	0.2236	0.1955	0.0757
ENSG00000100201	ENSG00000134884	DDX17	ARGLU1	0.3671	0.1399	0.2002	0.1365	0.1988
ENSG00000100201	ENSG00000136286	DDX17	MYO1G	0.3435	0.3265	0.3468	0.1820	0.0022
ENSG00000100201	ENSG00000142534	DDX17	RPS11	0.3491	0.3219	0.3305	0.3153	0.0025
ENSG00000100201	ENSG00000142676	DDX17	RPL11	0.3650	0.2051	0.3176	0.2072	0.0582
ENSG00000100201	ENSG00000147162	DDX17	OGT	0.3235	0.3383	0.3544	0.2677	0.0014
ENSG00000100201	ENSG00000149273	DDX17	RPS3	0.3581	0.2097	0.2627	0.2225	0.0526
ENSG00000100201	ENSG00000167978	DDX17	SRRM2	0.3756	0.0725	0.1763	0.0713	0.5072
ENSG00000100201	ENSG00000198899	DDX17	MT-ATP6	0.3564	-0.0881	-0.0151	-0.0174	0.4200
ENSG00000100201	ENSG00000244754	DDX17	N4BP2L2	0.3569	0.3366	0.4199	0.3329	0.0015
ENSG00000100226	ENSG00000198912	GTPBP1	C1orf174	0.3290	-0.0678	-0.0679	-0.0726	0.5352
ENSG00000100226	ENSG00000233822	GTPBP1	HIST1H2BN	0.3319	-0.0677	-0.0679	-0.0766	0.5355
ENSG00000100300	ENSG00000104774	TSPO	MAN2B1	0.3230	0.1461	0.1429	0.1415	0.1794
ENSG00000100300	ENSG00000106263	TSPO	EIF3B	0.2857	0.0848	0.0803	0.1021	0.4373
ENSG00000100300	ENSG00000117643	TSPO	MAN1C1	0.3053	0.2086	0.2052	0.1539	0.0540
ENSG00000100300	ENSG00000139163	TSPO	ETNK1	0.3096	0.1561	0.1766	0.1142	0.1512
ENSG00000100300	ENSG00000143851	TSPO	PTPN7	0.2571	0.1002	0.1056	0.1651	0.3586
ENSG00000100300	ENSG00000180008	TSPO	SOCS4	0.3417	0.1685	0.1660	0.1525	0.1209
ENSG00000100330	ENSG00000108091	MTMR3	CCDC6	0.2702	-0.0118	-0.0118	-0.0104	0.9144
ENSG00000100330	ENSG00000132341	MTMR3	RAN	0.3325	-0.0414	-0.0414	-0.1232	0.7051
ENSG00000100346	ENSG00000172795	CACNA1I	DCP2	0.2956	-0.0418	-0.0422	-0.0710	0.7022
ENSG00000100385	ENSG00000107862	IL2RB	GBF1	0.3345	-0.0118	-0.0118	-0.0134	0.9144
ENSG00000100385	ENSG00000184588	IL2RB	PDE4B	0.3097	-0.0206	-0.0206	-0.0376	0.8509
ENSG00000100393	ENSG00000158321	EP300	AUTS2	0.2786	-0.0699	-0.0706	-0.0558	0.5226
ENSG00000100393	ENSG00000164053	EP300	ATRIP	0.3080	0.3396	0.3512	0.1256	0.0014
ENSG00000100393	ENSG00000235527	EP300	HIPK1-AS1	0.3129	-0.0493	-0.0493	-0.0273	0.6521
ENSG00000100401	ENSG00000067365	RANGAP1	METTL22	0.3063	-0.0206	-0.0206	-0.0117	0.8510
ENSG00000100401	ENSG00000158869	RANGAP1	FCER1G	0.3360	-0.0292	-0.0293	-0.0277	0.7893
ENSG00000100416	ENSG00000081026	TRMU	MAGI3	0.3453	-0.0382	-0.0383	-0.0245	0.7269
ENSG00000100416	ENSG00000148843	TRMU	PDCD11	0.3124	-0.0382	-0.0383	-0.0246	0.7269
ENSG00000100422	ENSG00000000419	CERK	DPM1	0.2741	-0.0340	-0.0341	-0.0249	0.7557
ENSG00000100422	ENSG00000082996	CERK	RNF13	0.3447	-0.0418	-0.0420	-0.0360	0.7024
ENSG00000100429	ENSG00000091592	HDAC10	NLRP1	0.3499	-0.1591	-0.1587	-0.1942	0.1434
ENSG00000100429	ENSG00000120008	HDAC10	WDR11	0.3021	-0.0553	-0.0558	-0.0256	0.6131
ENSG00000100429	ENSG00000170871	HDAC10	KIAA0232	0.3619	0.0742	0.0839	0.0520	0.4970
ENSG00000100429	ENSG00000197976	HDAC10	AKAP17A	0.3535	-0.1310	-0.1309	-0.1407	0.2293
ENSG00000100453	ENSG00000112640	GZMB	PPP2R5D	0.3053	-0.0238	-0.0238	-0.0229	0.8278
ENSG00000100519	ENSG00000108960	PSMC6	MMD	0.3039	-0.0557	-0.0558	-0.0219	0.6106
ENSG00000100519	ENSG00000127603	PSMC6	MACF1	0.3494	0.3169	0.3189	0.4794	0.0029
ENSG00000100519	ENSG00000167984	PSMC6	NLRC3	0.3118	0.4125	0.4005	0.3841	0.0001
ENSG00000100519	ENSG00000172663	PSMC6	TMEM134	0.3300	0.0894	0.0918	0.0604	0.4132
ENSG00000100519	ENSG00000196110	PSMC6	ZNF699	0.3726	-0.0556	-0.0558	-0.0260	0.6113
ENSG00000100523	ENSG00000070785	DDHD1	EIF2B3	0.3027	-0.0370	-0.0370	-0.0127	0.7351
ENSG00000100523	ENSG00000130005	DDHD1	GAMT	0.2862	0.2597	0.2642	0.1770	0.0158
ENSG00000100526	ENSG00000116731	CDKN3	PRDM2	0.3087	-0.0497	-0.0496	-0.1464	0.6498
ENSG00000100526	ENSG00000147324	CDKN3	MFHAS1	0.3459	-0.0118	-0.0118	-0.0090	0.9144
ENSG00000100526	ENSG00000185344	CDKN3	ATP6V0A2	0.3500	-0.0167	-0.0167	-0.0192	0.8785
ENSG00000100554	ENSG00000138670	ATP6V1D	RASGEF1B	0.3327	-0.0457	-0.0459	-0.0842	0.6760
ENSG00000100554	ENSG00000170989	ATP6V1D	S1PR1	0.3223	-0.0293	-0.0293	-0.0350	0.7889
ENSG00000100564	ENSG00000010610	PIGH	CD4	0.3408	0.0976	0.0941	0.1592	0.3715
ENSG00000100564	ENSG00000138385	PIGH	SSB	0.3230	-0.0795	-0.0799	-0.1247	0.4667
ENSG00000100564	ENSG00000182481	PIGH	KPNA2	0.2997	0.1657	0.1610	0.2175	0.1273
ENSG00000100567	ENSG00000148343	PSMA3	MIGA2	0.3305	-0.0361	-0.0361	-0.0313	0.7417
ENSG00000100577	ENSG00000116161	GSTZ1	CACYBP	0.3151	-0.0381	-0.0383	-0.0621	0.7273
ENSG00000100577	ENSG00000124207	GSTZ1	CSE1L	0.2655	-0.0292	-0.0293	-0.0400	0.7899
ENSG00000100577	ENSG00000124226	GSTZ1	RNF114	0.3297	0.2706	0.2798	0.4157	0.0117
ENSG00000100596	ENSG00000089006	SPTLC2	SNX5	0.2802	-0.0293	-0.0293	-0.0239	0.7889
ENSG00000100596	ENSG00000148090	SPTLC2	AUH	0.3554	-0.0206	-0.0206	-0.0114	0.8505
ENSG00000100596	ENSG00000176055	SPTLC2	MBLAC2	0.3034	-0.0206	-0.0206	-0.0118	0.8505
ENSG00000100599	ENSG00000102445	RIN3	RUBCNL	0.3274	-0.0167	-0.0167	-0.0232	0.8784
ENSG00000100599	ENSG00000173418	RIN3	NAA20	0.3049	-0.0269	-0.0269	-0.0599	0.8058
ENSG00000100600	ENSG00000122482	LGMN	ZNF644	0.3079	-0.0525	-0.0526	-0.1075	0.6310
ENSG00000100600	ENSG00000125122	LGMN	LRRC29	0.3425	-0.0167	-0.0167	-0.0095	0.8785
ENSG00000100605	ENSG00000104835	ITPK1	SARS2	0.3578	-0.0341	-0.0341	-0.0237	0.7555
ENSG00000100605	ENSG00000260360	ITPK1	AL353708.1	0.3336	-0.0341	-0.0341	-0.0233	0.7555
ENSG00000100614	ENSG00000072864	PPM1A	NDE1	0.3511	-0.0795	-0.0799	-0.1218	0.4668
ENSG00000100614	ENSG00000164327	PPM1A	RICTOR	0.3251	-0.0882	-0.0886	-0.1485	0.4194
ENSG00000100614	ENSG00000166888	PPM1A	STAT6	0.3476	-0.0746	-0.0753	-0.1133	0.4949
ENSG00000100614	ENSG00000198728	PPM1A	LDB1	0.3680	-0.0338	-0.0341	-0.0289	0.7573
ENSG00000100644	ENSG00000135426	HIF1A	TESPA1	0.3437	-0.0604	-0.0608	-0.0984	0.5808
ENSG00000100697	ENSG00000099331	DICER1	MYO9B	0.3469	0.2496	0.2579	0.3375	0.0205
ENSG00000100697	ENSG00000184840	DICER1	TMED9	0.3287	-0.0074	-0.0041	-0.0078	0.9462
ENSG00000100697	ENSG00000278259	DICER1	MYO19	0.3388	0.5064	0.5221	0.4081	0.0000
ENSG00000100714	ENSG00000134987	MTHFD1	WDR36	0.3458	-0.0458	-0.0459	-0.0849	0.6756
ENSG00000100714	ENSG00000138621	MTHFD1	PPCDC	0.2783	-0.0167	-0.0167	-0.0110	0.8785
ENSG00000100749	ENSG00000103343	VRK1	ZNF174	0.3326	-0.0167	-0.0167	-0.0121	0.8785
ENSG00000100749	ENSG00000140694	VRK1	PARN	0.3910	-0.0293	-0.0293	-0.0362	0.7888
ENSG00000100749	ENSG00000184898	VRK1	RBM43	0.3274	-0.0167	-0.0167	-0.0131	0.8785
ENSG00000100764	ENSG00000089351	PSMC1	GRAMD1A	0.3467	-0.0734	-0.0738	-0.0888	0.5018
ENSG00000100764	ENSG00000112851	PSMC1	ERBIN	0.3177	0.0888	0.1070	0.1016	0.4161
ENSG00000100764	ENSG00000182446	PSMC1	NPLOC4	0.2675	-0.0546	-0.0548	-0.0519	0.6173
ENSG00000100784	ENSG00000070961	RPS6KA5	ATP2B1	0.3307	0.5240	0.5177	0.5487	0.0000
ENSG00000100784	ENSG00000095139	RPS6KA5	ARCN1	0.3856	0.2656	0.2629	0.0800	0.0134
ENSG00000100784	ENSG00000142794	RPS6KA5	NBPF3	0.3072	-0.0392	-0.0392	-0.0132	0.7198
ENSG00000100784	ENSG00000142937	RPS6KA5	RPS8	0.3225	-0.1392	-0.1104	-0.2404	0.2012
ENSG00000100784	ENSG00000148343	RPS6KA5	MIGA2	0.3276	0.0975	0.1036	0.0539	0.3716
ENSG00000100804	ENSG00000197037	PSMB5	ZSCAN25	0.3003	-0.0118	-0.0118	-0.0132	0.9144
ENSG00000100852	ENSG00000245059	ARHGAP5	AC092718.1	0.3236	-0.0205	-0.0206	-0.0130	0.8514
ENSG00000100888	ENSG00000151136	CHD8	BTBD11	0.3159	-0.0239	-0.0239	-0.0137	0.8273
ENSG00000100888	ENSG00000235162	CHD8	C12orf75	0.3063	0.4069	0.4513	0.3987	0.0001
ENSG00000100888	ENSG00000266998	CHD8	AC111182.1	0.2915	-0.0239	-0.0239	-0.0123	0.8273
ENSG00000100902	ENSG00000141759	PSMA6	TXNL4A	0.2984	-0.0339	-0.0341	-0.0251	0.7569
ENSG00000100994	ENSG00000204287	PYGB	HLA-DRA	0.2958	-0.0415	-0.0422	-0.0800	0.7045
ENSG00000101109	ENSG00000075624	STK4	ACTB	0.3783	0.2194	0.2330	0.1888	0.0424
ENSG00000101109	ENSG00000081237	STK4	PTPRC	0.3136	0.1914	0.3268	0.1734	0.0775
ENSG00000101109	ENSG00000136731	STK4	UGGT1	0.3284	0.0221	0.0546	0.0098	0.8402
ENSG00000101109	ENSG00000142676	STK4	RPL11	0.2874	0.2192	0.2388	0.2141	0.0426
ENSG00000101160	ENSG00000065883	CTSZ	CDK13	0.3366	-0.1242	-0.1239	-0.2700	0.2544
ENSG00000101182	ENSG00000090905	PSMA7	TNRC6A	0.3808	-0.0871	-0.0875	-0.1023	0.4252
ENSG00000101182	ENSG00000116337	PSMA7	AMPD2	0.3458	-0.0296	-0.0297	-0.0129	0.7869
ENSG00000101182	ENSG00000173960	PSMA7	UBXN2A	0.3174	-0.0673	-0.0679	-0.0633	0.5379
ENSG00000101247	ENSG00000107819	NDUFAF5	SFXN3	0.2894	-0.0118	-0.0118	-0.0111	0.9144
ENSG00000101247	ENSG00000113552	NDUFAF5	GNPDA1	0.3565	-0.0118	-0.0118	-0.0106	0.9144
ENSG00000101247	ENSG00000123737	NDUFAF5	EXOSC9	0.3371	-0.0206	-0.0206	-0.0365	0.8508
ENSG00000101247	ENSG00000134250	NDUFAF5	NOTCH2	0.3330	-0.0269	-0.0269	-0.0553	0.8057
ENSG00000101247	ENSG00000181381	NDUFAF5	DDX60L	0.3340	-0.0269	-0.0269	-0.0591	0.8061
ENSG00000101247	ENSG00000213523	NDUFAF5	SRA1	0.2982	-0.0118	-0.0118	-0.0130	0.9144
ENSG00000101247	ENSG00000269713	NDUFAF5	NBPF9	0.3287	-0.0118	-0.0118	-0.0112	0.9144
ENSG00000101265	ENSG00000171703	RASSF2	TCEA2	0.3691	-0.0238	-0.0238	-0.0239	0.8280
ENSG00000101266	ENSG00000130348	CSNK2A1	QRSL1	0.3087	-0.0525	-0.0526	-0.0279	0.6309
ENSG00000101266	ENSG00000158941	CSNK2A1	CCAR2	0.3046	0.2733	0.2810	0.2691	0.0109
ENSG00000101294	ENSG00000080824	HM13	HSP90AA1	0.3762	-0.3267	-0.3257	-0.5354	0.0021
ENSG00000101294	ENSG00000136856	HM13	SLC2A8	0.3219	-0.0345	-0.0347	-0.0110	0.7523
ENSG00000101294	ENSG00000165591	HM13	FAAH2	0.3214	-0.0604	-0.0608	-0.0340	0.5804
ENSG00000101294	ENSG00000166479	HM13	TMX3	0.3609	-0.0491	-0.0493	-0.0217	0.6533
ENSG00000101444	ENSG00000120049	AHCY	KCNIP2	0.3749	-0.0167	-0.0167	-0.0111	0.8784
ENSG00000101445	ENSG00000165650	PPP1R16B	PDZD8	0.3570	-0.0238	-0.0238	-0.0234	0.8279
ENSG00000101452	ENSG00000116133	DHX35	DHCR24	0.3353	-0.0167	-0.0167	-0.0261	0.8789
ENSG00000101457	ENSG00000138346	DNTTIP1	DNA2	0.3410	-0.0118	-0.0118	-0.0125	0.9144
ENSG00000101473	ENSG00000089060	ACOT8	SLC8B1	0.3620	-0.0269	-0.0269	-0.0548	0.8060
ENSG00000101473	ENSG00000103994	ACOT8	ZNF106	0.3365	-0.0296	-0.0297	-0.0645	0.7864
ENSG00000101473	ENSG00000184990	ACOT8	SIVA1	0.3247	-0.0205	-0.0206	-0.0353	0.8513
ENSG00000101574	ENSG00000255823	METTL4	MTRNR2L8	0.3501	0.1539	0.1262	0.7106	0.1571
ENSG00000101574	ENSG00000264443	METTL4	AL445686.2	0.3145	-0.0167	-0.0167	-0.0250	0.8788
ENSG00000101574	ENSG00000270066	METTL4	AL356488.2	0.3128	-0.0167	-0.0167	-0.0278	0.8785
ENSG00000101654	ENSG00000105325	RNMT	FZR1	0.2976	-0.0705	-0.0705	-0.0284	0.5189
ENSG00000101654	ENSG00000114353	RNMT	GNAI2	0.3144	0.4004	0.4002	0.4054	0.0001
ENSG00000101654	ENSG00000121774	RNMT	KHDRBS1	0.2992	-0.1655	-0.1653	-0.1408	0.1279
ENSG00000101751	ENSG00000247853	POLI	AC006064.2	0.2876	-0.0268	-0.0269	-0.0121	0.8062
ENSG00000101782	ENSG00000171793	RIOK3	CTPS1	0.3657	-0.0380	-0.0383	-0.0292	0.7283
ENSG00000101901	ENSG00000005022	ALG13	SLC25A5	0.3274	0.5844	0.5885	0.6603	0.0000
ENSG00000101901	ENSG00000099991	ALG13	CABIN1	0.3090	0.0796	0.0766	0.1072	0.4666
ENSG00000101911	ENSG00000004939	PRPS2	SLC4A1	0.3316	-0.0167	-0.0167	-0.0217	0.8784
ENSG00000101911	ENSG00000104814	PRPS2	MAP4K1	0.3722	-0.0269	-0.0269	-0.0516	0.8056
ENSG00000101911	ENSG00000133318	PRPS2	RTN3	0.3509	-0.0167	-0.0167	-0.0209	0.8786
ENSG00000101911	ENSG00000151881	PRPS2	TMEM267	0.3669	-0.0118	-0.0118	-0.0108	0.9144
ENSG00000101911	ENSG00000163659	PRPS2	TIPARP	0.2876	-0.0239	-0.0239	-0.0420	0.8269
ENSG00000102030	ENSG00000132334	NAA10	PTPRE	0.2951	0.2246	0.2483	0.2902	0.0376
ENSG00000102096	ENSG00000109046	PIM2	WSB1	0.3241	0.3486	0.3412	0.7930	0.0010
ENSG00000102096	ENSG00000122484	PIM2	RPAP2	0.3248	-0.0544	-0.0548	-0.0651	0.6187
ENSG00000102096	ENSG00000177853	PIM2	ZNF518A	0.3404	0.1907	0.1837	0.2148	0.0786
ENSG00000102144	ENSG00000162869	PGK1	PPP1R21	0.3349	-0.0751	-0.0753	-0.0540	0.4921
ENSG00000102144	ENSG00000178977	PGK1	LINC00324	0.3128	-0.0647	-0.0649	-0.0402	0.5540
ENSG00000102144	ENSG00000269893	PGK1	SNHG8	0.3207	-0.1427	-0.1433	-0.1733	0.1898
ENSG00000102172	ENSG00000109917	SMS	ZPR1	0.3130	-0.0421	-0.0422	-0.0678	0.7001
ENSG00000102172	ENSG00000113456	SMS	RAD1	0.2983	-0.0421	-0.0422	-0.0684	0.7000
ENSG00000102172	ENSG00000141367	SMS	CLTC	0.2879	0.3212	0.3105	0.4949	0.0026
ENSG00000102226	ENSG00000100075	USP11	SLC25A1	0.3253	0.3844	0.4148	0.1562	0.0003
ENSG00000102226	ENSG00000155256	USP11	ZFYVE27	0.3173	0.1818	0.2048	0.1328	0.0939
ENSG00000102226	ENSG00000169925	USP11	BRD3	0.3042	0.1605	0.1293	0.1819	0.1399
ENSG00000102226	ENSG00000185504	USP11	FAAP100	0.4063	-0.0381	-0.0383	-0.0232	0.7276
ENSG00000102226	ENSG00000188647	USP11	PTAR1	0.3117	-0.0672	-0.0679	-0.0678	0.5384
ENSG00000102393	ENSG00000231889	GLA	TRAF3IP2-AS1	0.3207	-0.0167	-0.0167	-0.0120	0.8784
ENSG00000102393	ENSG00000272189	GLA	AL024508.2	0.3247	-0.0237	-0.0238	-0.0273	0.8285
ENSG00000102543	ENSG00000099968	CDADC1	BCL2L13	0.3446	-0.0167	-0.0167	-0.0104	0.8784
ENSG00000102543	ENSG00000111412	CDADC1	C12orf49	0.2985	-0.0167	-0.0167	-0.0104	0.8784
ENSG00000102543	ENSG00000117000	CDADC1	RLF	0.3023	-0.0167	-0.0167	-0.0100	0.8784
ENSG00000102543	ENSG00000185842	CDADC1	DNAH14	0.2826	-0.0167	-0.0167	-0.0114	0.8784
ENSG00000102572	ENSG00000128881	STK24	TTBK2	0.2994	0.4224	0.4170	0.4568	0.0001
ENSG00000102572	ENSG00000164654	STK24	MIOS	0.2818	-0.0239	-0.0239	-0.0108	0.8273
ENSG00000102572	ENSG00000172954	STK24	LCLAT1	0.3476	-0.0340	-0.0341	-0.0235	0.7562
ENSG00000102606	ENSG00000173214	ARHGEF7	MFSD4B	0.3334	-0.0603	-0.0604	-0.0486	0.5815
ENSG00000102606	ENSG00000273604	ARHGEF7	EPOP	0.3150	-0.0296	-0.0297	-0.0116	0.7866
ENSG00000102699	ENSG00000117586	PARP4	TNFSF4	0.3389	-0.0296	-0.0297	-0.0133	0.7866
ENSG00000102699	ENSG00000166979	PARP4	EVA1C	0.2900	-0.0296	-0.0297	-0.0149	0.7866
ENSG00000102755	ENSG00000001631	FLT1	KRIT1	0.3124	-0.0392	-0.0392	-0.1275	0.7199
ENSG00000102755	ENSG00000130844	FLT1	ZNF331	0.3040	-0.0651	-0.0645	-0.2929	0.5518
ENSG00000102755	ENSG00000168140	FLT1	VASN	0.3307	-0.0118	-0.0118	-0.0123	0.9144
ENSG00000102780	ENSG00000179271	DGKH	GADD45GIP1	0.3311	-0.0238	-0.0238	-0.0241	0.8279
ENSG00000102882	ENSG00000010322	MAPK3	NISCH	0.3248	-0.0322	-0.0322	-0.0662	0.7683
ENSG00000102882	ENSG00000090581	MAPK3	GNPTG	0.3188	-0.0167	-0.0167	-0.0192	0.8785
ENSG00000102882	ENSG00000100142	MAPK3	POLR2F	0.2948	-0.0167	-0.0167	-0.0226	0.8785
ENSG00000102882	ENSG00000105819	MAPK3	PMPCB	0.3004	-0.0268	-0.0269	-0.0506	0.8063
ENSG00000102882	ENSG00000154640	MAPK3	BTG3	0.3327	-0.0296	-0.0297	-0.0627	0.7870
ENSG00000102882	ENSG00000166181	MAPK3	API5	0.3073	-0.0118	-0.0118	-0.0109	0.9144
ENSG00000102882	ENSG00000213995	MAPK3	NAXD	0.2792	-0.0206	-0.0206	-0.0271	0.8508
ENSG00000102886	ENSG00000085491	GDPD3	SLC25A24	0.3304	-0.0239	-0.0239	-0.0406	0.8273
ENSG00000102886	ENSG00000100207	GDPD3	TCF20	0.3340	-0.0118	-0.0118	-0.0111	0.9144
ENSG00000102886	ENSG00000136986	GDPD3	DERL1	0.3165	-0.0393	-0.0392	-0.1078	0.7193
ENSG00000102886	ENSG00000154429	GDPD3	CCSAP	0.2650	-0.0167	-0.0167	-0.0225	0.8788
ENSG00000102893	ENSG00000104365	PHKB	IKBKB	0.3463	0.5434	0.5541	0.4989	0.0000
ENSG00000102893	ENSG00000143156	PHKB	NME7	0.3429	-0.0370	-0.0370	-0.0114	0.7352
ENSG00000102893	ENSG00000163565	PHKB	IFI16	0.3774	0.5139	0.5084	0.4920	0.0000
ENSG00000102893	ENSG00000204104	PHKB	TRAF3IP1	0.3484	-0.0526	-0.0526	-0.0239	0.6303
ENSG00000102908	ENSG00000102390	NFAT5	PBDC1	0.3238	-0.0323	-0.0322	-0.0129	0.7682
ENSG00000102908	ENSG00000155970	NFAT5	MICU3	0.3188	0.3543	0.3547	0.1354	0.0008
ENSG00000102908	ENSG00000162458	NFAT5	FBLIM1	0.3407	-0.0459	-0.0459	-0.0241	0.6749
ENSG00000102910	ENSG00000083896	LONP2	YTHDC1	0.3704	0.4798	0.4894	0.4459	0.0000
ENSG00000102910	ENSG00000167978	LONP2	SRRM2	0.3702	0.2889	0.3526	0.3568	0.0070
ENSG00000102910	ENSG00000184677	LONP2	ZBTB40	0.3039	0.1643	0.1543	0.0819	0.1307
ENSG00000102910	ENSG00000185920	LONP2	PTCH1	0.3901	0.1049	0.1135	0.0423	0.3365
ENSG00000102931	ENSG00000175482	ARL2BP	POLD4	0.3582	-0.0239	-0.0239	-0.0451	0.8268
ENSG00000103024	ENSG00000129071	NME3	MBD4	0.3150	-0.0652	-0.0656	-0.0873	0.5509
ENSG00000103024	ENSG00000166164	NME3	BRD7	0.3073	-0.0843	-0.0843	-0.1280	0.4404
ENSG00000103024	ENSG00000173275	NME3	ZNF449	0.3903	-0.0340	-0.0341	-0.0230	0.7561
ENSG00000103043	ENSG00000140319	VAC14	SRP14	0.3415	-0.0434	-0.0435	-0.1418	0.6916
ENSG00000103043	ENSG00000186532	VAC14	SMYD4	0.2909	-0.0269	-0.0269	-0.0518	0.8059
ENSG00000103043	ENSG00000189046	VAC14	ALKBH2	0.2939	-0.0118	-0.0118	-0.0133	0.9144
ENSG00000103152	ENSG00000240219	MPG	AL512306.2	0.3047	-0.0338	-0.0341	-0.0247	0.7573
ENSG00000103174	ENSG00000247077	NAGPA	PGAM5	0.3422	-0.0292	-0.0293	-0.0243	0.7896
ENSG00000103202	ENSG00000117448	NME4	AKR1A1	0.3328	-0.0322	-0.0322	-0.0680	0.7686
ENSG00000103202	ENSG00000169057	NME4	MECP2	0.3022	-0.0370	-0.0370	-0.0844	0.7350
ENSG00000103202	ENSG00000211456	NME4	SACM1L	0.3796	-0.0240	-0.0239	-0.0364	0.8267
ENSG00000103253	ENSG00000198791	HAGHL	CNOT7	0.3148	-0.0238	-0.0239	-0.0545	0.8279
ENSG00000103253	ENSG00000240344	HAGHL	PPIL3	0.3289	-0.0118	-0.0118	-0.0127	0.9144
ENSG00000103319	ENSG00000078699	EEF2K	CBFA2T2	0.3374	-0.0418	-0.0422	-0.0744	0.7021
ENSG00000103319	ENSG00000120055	EEF2K	C10orf95	0.3438	-0.0238	-0.0238	-0.0234	0.8281
ENSG00000103381	ENSG00000130787	CPPED1	HIP1R	0.3049	-0.0297	-0.0297	-0.0764	0.7862
ENSG00000103381	ENSG00000163257	CPPED1	DCAF16	0.3327	-0.0206	-0.0206	-0.0338	0.8506
ENSG00000103490	ENSG00000102984	PYCARD	ZNF821	0.3207	-0.0167	-0.0167	-0.0137	0.8786
ENSG00000103490	ENSG00000174738	PYCARD	NR1D2	0.3473	0.2950	0.3237	0.4155	0.0058
ENSG00000103490	ENSG00000276216	PYCARD	AC245014.3	0.3134	-0.0525	-0.0526	-0.1086	0.6315
ENSG00000103502	ENSG00000020633	CDIPT	RUNX3	0.3231	-0.1071	-0.1067	-0.2572	0.3262
ENSG00000103502	ENSG00000159079	CDIPT	CFAP298	0.2908	-0.0415	-0.0420	-0.0479	0.7045
ENSG00000103502	ENSG00000166912	CDIPT	MTMR10	0.3424	-0.0358	-0.0361	-0.0358	0.7438
ENSG00000103502	ENSG00000172469	CDIPT	MANEA	0.3346	-0.0205	-0.0206	-0.0101	0.8512
ENSG00000103510	ENSG00000131373	KAT8	HACL1	0.3351	-0.0543	-0.0548	-0.0463	0.6192
ENSG00000103642	ENSG00000116793	LACTB	PHTF1	0.3518	-0.0268	-0.0269	-0.0131	0.8064
ENSG00000103642	ENSG00000140043	LACTB	PTGR2	0.3131	-0.0268	-0.0269	-0.0125	0.8064
ENSG00000103642	ENSG00000159256	LACTB	MORC3	0.3038	-0.0610	-0.0617	-0.0623	0.5768
ENSG00000103642	ENSG00000166548	LACTB	TK2	0.3010	-0.0470	-0.0472	-0.0353	0.6675
